SentenceID	Model	Smoothing	LogProbability
260	3-gram	add_one	-63.1740
261	3-gram	add_one	-45.1243
262	3-gram	add_one	-54.1492
263	3-gram	add_one	-54.1491
264	3-gram	add_one	-45.1244
265	3-gram	add_one	-45.1243
266	3-gram	add_one	-54.1497
267	3-gram	add_one	-54.1491
268	3-gram	add_one	-63.1740
269	3-gram	add_one	-54.1492
270	3-gram	add_one	-54.1491
271	3-gram	add_one	-54.1491
272	3-gram	add_one	-45.1243
273	3-gram	add_one	-54.1497
274	3-gram	add_one	-54.1491
275	3-gram	add_one	-54.1491
276	3-gram	add_one	-54.1491
277	3-gram	add_one	-54.1491
278	3-gram	add_one	-63.1741
279	3-gram	add_one	-63.1741
280	3-gram	add_one	-54.1492
281	3-gram	add_one	-54.1491
282	3-gram	add_one	-63.1741
283	3-gram	add_one	-54.1491
284	3-gram	add_one	-54.1492
285	3-gram	add_one	-54.1491
286	3-gram	add_one	-45.1243
287	3-gram	add_one	-45.1243
288	3-gram	add_one	-54.1491
289	3-gram	add_one	-63.1740
290	3-gram	add_one	-45.1243
291	3-gram	add_one	-45.1243
292	3-gram	add_one	-45.1243
293	3-gram	add_one	-45.1244
294	3-gram	add_one	-45.1243
295	3-gram	add_one	-54.1491
296	3-gram	add_one	-54.1491
297	3-gram	add_one	-54.1491
298	3-gram	add_one	-54.1497
299	3-gram	add_one	-63.1740
300	3-gram	add_one	-54.1492
301	3-gram	add_one	-45.1243
302	3-gram	add_one	-45.1243
303	3-gram	add_one	-63.1740
304	3-gram	add_one	-45.1244
305	3-gram	add_one	-63.1740
306	3-gram	add_one	-63.1740
307	3-gram	add_one	-45.1243
308	3-gram	add_one	-45.1246
309	3-gram	add_one	-54.1491
310	3-gram	add_one	-63.1740
311	3-gram	add_one	-63.1741
312	3-gram	add_one	-63.1741
313	3-gram	add_one	-54.1491
314	3-gram	add_one	-54.1492
315	3-gram	add_one	-54.1491
316	3-gram	add_one	-45.1243
317	3-gram	add_one	-54.1491
318	3-gram	add_one	-45.1245
319	3-gram	add_one	-54.1497
320	3-gram	add_one	-45.1243
321	3-gram	add_one	-45.1243
322	3-gram	add_one	-45.1243
323	3-gram	add_one	-45.1243
324	3-gram	add_one	-54.1492
325	3-gram	add_one	-45.1243
326	3-gram	add_one	-54.1491
327	3-gram	add_one	-54.1491
328	3-gram	add_one	-45.1243
329	3-gram	add_one	-54.1491
330	3-gram	add_one	-45.1243
331	3-gram	add_one	-45.1243
332	3-gram	add_one	-54.1491
333	3-gram	add_one	-54.1491
334	3-gram	add_one	-45.1243
335	3-gram	add_one	-54.1491
336	3-gram	add_one	-54.1491
337	3-gram	add_one	-54.1491
338	3-gram	add_one	-45.1243
339	3-gram	add_one	-45.1243
340	3-gram	add_one	-63.1740
341	3-gram	add_one	-63.1740
342	3-gram	add_one	-63.1741
343	3-gram	add_one	-45.1243
344	3-gram	add_one	-45.1254
345	3-gram	add_one	-45.1243
346	3-gram	add_one	-45.1243
347	3-gram	add_one	-45.1243
348	3-gram	add_one	-45.1246
349	3-gram	add_one	-45.1243
350	3-gram	add_one	-63.1740
351	3-gram	add_one	-54.1491
352	3-gram	add_one	-63.1740
353	3-gram	add_one	-45.1243
354	3-gram	add_one	-45.1243
355	3-gram	add_one	-45.1243
356	3-gram	add_one	-54.1491
357	3-gram	add_one	-63.1740
358	3-gram	add_one	-45.1243
359	3-gram	add_one	-45.1243
360	3-gram	add_one	-45.1243
361	3-gram	add_one	-45.1243
362	3-gram	add_one	-63.1740
363	3-gram	add_one	-63.1740
364	3-gram	add_one	-63.1740
365	3-gram	add_one	-63.1740
366	3-gram	add_one	-45.1254
367	3-gram	add_one	-45.1243
368	3-gram	add_one	-54.1491
369	3-gram	add_one	-54.1491
370	3-gram	add_one	-45.1244
371	3-gram	add_one	-45.1243
372	3-gram	add_one	-45.1243
373	3-gram	add_one	-54.1492
374	3-gram	add_one	-45.1244
375	3-gram	add_one	-45.1243
376	3-gram	add_one	-54.1491
377	3-gram	add_one	-54.1492
378	3-gram	add_one	-45.1243
379	3-gram	add_one	-54.1491
380	3-gram	add_one	-63.1740
381	3-gram	add_one	-54.1491
382	3-gram	add_one	-54.1491
383	3-gram	add_one	-45.1243
384	3-gram	add_one	-45.1243
385	3-gram	add_one	-54.1491
386	3-gram	add_one	-54.1492
387	3-gram	add_one	-45.1243
388	3-gram	add_one	-45.1243
389	3-gram	add_one	-45.1244
390	3-gram	add_one	-45.1243
391	3-gram	add_one	-54.1497
392	3-gram	add_one	-63.1740
393	3-gram	add_one	-63.1741
394	3-gram	add_one	-45.1243
395	3-gram	add_one	-54.1491
396	3-gram	add_one	-63.1740
397	3-gram	add_one	-54.1491
398	3-gram	add_one	-54.1491
399	3-gram	add_one	-63.1741
400	3-gram	add_one	-54.1491
401	3-gram	add_one	-54.1497
402	3-gram	add_one	-54.1492
403	3-gram	add_one	-54.1491
404	3-gram	add_one	-45.1243
405	3-gram	add_one	-54.1497
406	3-gram	add_one	-45.1245
407	3-gram	add_one	-54.1492
408	3-gram	add_one	-54.1491
409	3-gram	add_one	-54.1491
410	3-gram	add_one	-54.1491
411	3-gram	add_one	-54.1492
412	3-gram	add_one	-45.1243
413	3-gram	add_one	-54.1491
414	3-gram	add_one	-54.1491
415	3-gram	add_one	-45.1243
416	3-gram	add_one	-63.1740
417	3-gram	add_one	-63.1740
418	3-gram	add_one	-63.1741
419	3-gram	add_one	-63.1740
420	3-gram	add_one	-54.1491
421	3-gram	add_one	-45.1243
422	3-gram	add_one	-63.1740
423	3-gram	add_one	-63.1740
424	3-gram	add_one	-45.1243
425	3-gram	add_one	-54.1492
426	3-gram	add_one	-45.1243
427	3-gram	add_one	-54.1492
428	3-gram	add_one	-45.1243
429	3-gram	add_one	-63.1740
430	3-gram	add_one	-54.1492
431	3-gram	add_one	-45.1243
432	3-gram	add_one	-54.1491
433	3-gram	add_one	-54.1497
434	3-gram	add_one	-45.1243
435	3-gram	add_one	-63.1740
436	3-gram	add_one	-63.1741
437	3-gram	add_one	-45.1243
438	3-gram	add_one	-54.1491
439	3-gram	add_one	-63.1740
440	3-gram	add_one	-54.1491
441	3-gram	add_one	-63.1740
442	3-gram	add_one	-45.1243
443	3-gram	add_one	-54.1491
444	3-gram	add_one	-54.1491
445	3-gram	add_one	-63.1740
446	3-gram	add_one	-54.1491
447	3-gram	add_one	-54.1491
448	3-gram	add_one	-54.1492
449	3-gram	add_one	-54.1491
450	3-gram	add_one	-45.1243
451	3-gram	add_one	-63.1741
452	3-gram	add_one	-45.1254
453	3-gram	add_one	-54.1497
454	3-gram	add_one	-54.1491
455	3-gram	add_one	-63.1741
456	3-gram	add_one	-54.1491
457	3-gram	add_one	-45.1243
458	3-gram	add_one	-54.1491
459	3-gram	add_one	-45.1243
460	3-gram	add_one	-54.1491
461	3-gram	add_one	-45.1243
462	3-gram	add_one	-45.1248
463	3-gram	add_one	-45.1243
464	3-gram	add_one	-45.1243
465	3-gram	add_one	-45.1243
466	3-gram	add_one	-54.1491
467	3-gram	add_one	-54.1491
468	3-gram	add_one	-45.1243
469	3-gram	add_one	-63.1740
470	3-gram	add_one	-63.1740
471	3-gram	add_one	-54.1491
472	3-gram	add_one	-54.1491
473	3-gram	add_one	-45.1243
474	3-gram	add_one	-54.1491
475	3-gram	add_one	-63.1740
476	3-gram	add_one	-54.1491
477	3-gram	add_one	-63.1740
478	3-gram	add_one	-54.1491
479	3-gram	add_one	-63.1740
480	3-gram	add_one	-54.1492
481	3-gram	add_one	-45.1243
482	3-gram	add_one	-63.1740
483	3-gram	add_one	-45.1245
484	3-gram	add_one	-54.1491
485	3-gram	add_one	-54.1491
486	3-gram	add_one	-45.1243
487	3-gram	add_one	-45.1243
488	3-gram	add_one	-63.1741
489	3-gram	add_one	-45.1244
490	3-gram	add_one	-54.1491
491	3-gram	add_one	-45.1243
492	3-gram	add_one	-54.1492
493	3-gram	add_one	-54.1492
494	3-gram	add_one	-54.1491
495	3-gram	add_one	-54.1491
496	3-gram	add_one	-45.1243
497	3-gram	add_one	-45.1246
498	3-gram	add_one	-45.1243
499	3-gram	add_one	-54.1491
500	3-gram	add_one	-63.1740
501	3-gram	add_one	-45.1243
502	3-gram	add_one	-63.1741
503	3-gram	add_one	-45.1243
504	3-gram	add_one	-54.1491
505	3-gram	add_one	-63.1740
506	3-gram	add_one	-63.1741
507	3-gram	add_one	-45.1243
508	3-gram	add_one	-54.1491
509	3-gram	add_one	-45.1243
510	3-gram	add_one	-45.1243
511	3-gram	add_one	-45.1243
512	3-gram	add_one	-63.1740
513	3-gram	add_one	-45.1243
514	3-gram	add_one	-45.1243
515	3-gram	add_one	-63.1740
516	3-gram	add_one	-54.1491
517	3-gram	add_one	-45.1243
518	3-gram	add_one	-63.1740
519	3-gram	add_one	-63.1740
520	3-gram	add_one	-54.1491
521	3-gram	add_one	-54.1491
522	3-gram	add_one	-63.1740
523	3-gram	add_one	-54.1492
524	3-gram	add_one	-54.1491
525	3-gram	add_one	-45.1243
526	3-gram	add_one	-45.1243
527	3-gram	add_one	-54.1491
528	3-gram	add_one	-54.1491
529	3-gram	add_one	-45.1254
530	3-gram	add_one	-63.1740
531	3-gram	add_one	-45.1254
532	3-gram	add_one	-54.1491
533	3-gram	add_one	-54.1491
534	3-gram	add_one	-63.1740
535	3-gram	add_one	-54.1491
536	3-gram	add_one	-45.1243
537	3-gram	add_one	-63.1741
538	3-gram	add_one	-54.1491
539	3-gram	add_one	-63.1740
540	3-gram	add_one	-45.1248
541	3-gram	add_one	-45.1243
542	3-gram	add_one	-45.1243
543	3-gram	add_one	-54.1492
544	3-gram	add_one	-45.1243
545	3-gram	add_one	-45.1243
546	3-gram	add_one	-45.1245
547	3-gram	add_one	-63.1740
548	3-gram	add_one	-45.1243
549	3-gram	add_one	-45.1243
550	3-gram	add_one	-45.1243
551	3-gram	add_one	-45.1243
552	3-gram	add_one	-45.1243
553	3-gram	add_one	-63.1740
554	3-gram	add_one	-54.1491
555	3-gram	add_one	-54.1491
556	3-gram	add_one	-45.1243
557	3-gram	add_one	-54.1491
558	3-gram	add_one	-63.1740
559	3-gram	add_one	-45.1246
560	3-gram	add_one	-45.1243
561	3-gram	add_one	-54.1491
562	3-gram	add_one	-45.1243
563	3-gram	add_one	-45.1243
564	3-gram	add_one	-45.1254
565	3-gram	add_one	-63.1740
566	3-gram	add_one	-54.1492
567	3-gram	add_one	-45.1243
568	3-gram	add_one	-45.1244
569	3-gram	add_one	-45.1243
570	3-gram	add_one	-63.1740
571	3-gram	add_one	-63.1740
572	3-gram	add_one	-45.1243
573	3-gram	add_one	-54.1491
574	3-gram	add_one	-63.1741
575	3-gram	add_one	-54.1491
576	3-gram	add_one	-63.1741
577	3-gram	add_one	-54.1491
578	3-gram	add_one	-54.1491
579	3-gram	add_one	-54.1492
580	3-gram	add_one	-63.1740
581	3-gram	add_one	-54.1497
582	3-gram	add_one	-54.1491
583	3-gram	add_one	-45.1243
584	3-gram	add_one	-54.1491
585	3-gram	add_one	-45.1243
586	3-gram	add_one	-54.1491
587	3-gram	add_one	-45.1243
588	3-gram	add_one	-63.1740
589	3-gram	add_one	-45.1243
590	3-gram	add_one	-45.1243
591	3-gram	add_one	-54.1491
592	3-gram	add_one	-63.1740
593	3-gram	add_one	-54.1491
594	3-gram	add_one	-54.1491
595	3-gram	add_one	-45.1243
596	3-gram	add_one	-54.1491
597	3-gram	add_one	-45.1243
598	3-gram	add_one	-54.1491
599	3-gram	add_one	-63.1741
600	3-gram	add_one	-63.1740
601	3-gram	add_one	-45.1244
602	3-gram	add_one	-54.1492
603	3-gram	add_one	-54.1491
604	3-gram	add_one	-54.1491
605	3-gram	add_one	-63.1741
606	3-gram	add_one	-63.1741
607	3-gram	add_one	-54.1492
608	3-gram	add_one	-45.1243
609	3-gram	add_one	-63.1741
610	3-gram	add_one	-54.1491
611	3-gram	add_one	-45.1243
612	3-gram	add_one	-54.1491
613	3-gram	add_one	-54.1492
614	3-gram	add_one	-45.1243
615	3-gram	add_one	-63.1740
616	3-gram	add_one	-54.1491
617	3-gram	add_one	-63.1741
618	3-gram	add_one	-63.1741
619	3-gram	add_one	-45.1243
620	3-gram	add_one	-54.1497
621	3-gram	add_one	-54.1491
622	3-gram	add_one	-54.1491
623	3-gram	add_one	-54.1491
624	3-gram	add_one	-54.1491
625	3-gram	add_one	-45.1243
626	3-gram	add_one	-45.1243
627	3-gram	add_one	-54.1491
628	3-gram	add_one	-45.1243
629	3-gram	add_one	-54.1491
630	3-gram	add_one	-54.1492
631	3-gram	add_one	-54.1491
632	3-gram	add_one	-54.1491
633	3-gram	add_one	-45.1243
634	3-gram	add_one	-45.1243
635	3-gram	add_one	-54.1491
636	3-gram	add_one	-45.1248
637	3-gram	add_one	-45.1246
638	3-gram	add_one	-54.1491
639	3-gram	add_one	-54.1492
640	3-gram	add_one	-45.1243
641	3-gram	add_one	-45.1246
642	3-gram	add_one	-45.1243
643	3-gram	add_one	-54.1491
644	3-gram	add_one	-54.1491
645	3-gram	add_one	-45.1243
646	3-gram	add_one	-45.1243
647	3-gram	add_one	-63.1741
648	3-gram	add_one	-45.1243
649	3-gram	add_one	-45.1243
650	3-gram	add_one	-45.1243
651	3-gram	add_one	-45.1243
652	3-gram	add_one	-45.1243
653	3-gram	add_one	-45.1243
654	3-gram	add_one	-54.1491
655	3-gram	add_one	-45.1243
656	3-gram	add_one	-54.1491
657	3-gram	add_one	-54.1491
658	3-gram	add_one	-63.1740
659	3-gram	add_one	-63.1740
660	3-gram	add_one	-45.1243
661	3-gram	add_one	-45.1243
662	3-gram	add_one	-54.1491
663	3-gram	add_one	-63.1740
664	3-gram	add_one	-45.1243
665	3-gram	add_one	-54.1492
666	3-gram	add_one	-63.1741
667	3-gram	add_one	-63.1741
668	3-gram	add_one	-54.1491
669	3-gram	add_one	-45.1243
670	3-gram	add_one	-54.1491
671	3-gram	add_one	-45.1243
672	3-gram	add_one	-63.1741
673	3-gram	add_one	-45.1243
674	3-gram	add_one	-45.1243
675	3-gram	add_one	-54.1492
676	3-gram	add_one	-54.1491
677	3-gram	add_one	-45.1243
678	3-gram	add_one	-45.1243
679	3-gram	add_one	-63.1740
680	3-gram	add_one	-45.1244
681	3-gram	add_one	-54.1497
682	3-gram	add_one	-45.1254
683	3-gram	add_one	-45.1254
684	3-gram	add_one	-63.1740
685	3-gram	add_one	-63.1741
686	3-gram	add_one	-45.1244
687	3-gram	add_one	-54.1491
688	3-gram	add_one	-45.1245
689	3-gram	add_one	-63.1740
690	3-gram	add_one	-45.1243
691	3-gram	add_one	-45.1243
692	3-gram	add_one	-63.1741
693	3-gram	add_one	-54.1492
694	3-gram	add_one	-54.1491
695	3-gram	add_one	-54.1491
696	3-gram	add_one	-45.1254
697	3-gram	add_one	-45.1243
698	3-gram	add_one	-63.1740
699	3-gram	add_one	-54.1491
700	3-gram	add_one	-54.1491
701	3-gram	add_one	-54.1497
702	3-gram	add_one	-54.1497
703	3-gram	add_one	-63.1740
704	3-gram	add_one	-54.1492
705	3-gram	add_one	-63.1740
706	3-gram	add_one	-45.1254
707	3-gram	add_one	-45.1243
708	3-gram	add_one	-45.1243
709	3-gram	add_one	-45.1248
710	3-gram	add_one	-54.1491
711	3-gram	add_one	-45.1243
712	3-gram	add_one	-54.1491
713	3-gram	add_one	-54.1491
714	3-gram	add_one	-54.1491
715	3-gram	add_one	-45.1243
716	3-gram	add_one	-54.1491
717	3-gram	add_one	-54.1491
718	3-gram	add_one	-45.1243
719	3-gram	add_one	-54.1491
720	3-gram	add_one	-45.1243
721	3-gram	add_one	-54.1491
722	3-gram	add_one	-45.1243
723	3-gram	add_one	-54.1491
724	3-gram	add_one	-45.1243
725	3-gram	add_one	-45.1243
726	3-gram	add_one	-54.1491
727	3-gram	add_one	-54.1491
728	3-gram	add_one	-63.1740
729	3-gram	add_one	-45.1243
730	3-gram	add_one	-54.1491
731	3-gram	add_one	-45.1243
732	3-gram	add_one	-54.1492
733	3-gram	add_one	-54.1497
734	3-gram	add_one	-63.1740
735	3-gram	add_one	-63.1740
736	3-gram	add_one	-45.1243
737	3-gram	add_one	-54.1497
738	3-gram	add_one	-54.1491
739	3-gram	add_one	-54.1491
740	3-gram	add_one	-45.1243
741	3-gram	add_one	-54.1492
742	3-gram	add_one	-54.1491
743	3-gram	add_one	-54.1491
744	3-gram	add_one	-45.1243
745	3-gram	add_one	-45.1243
746	3-gram	add_one	-63.1740
747	3-gram	add_one	-54.1497
748	3-gram	add_one	-63.1740
749	3-gram	add_one	-54.1491
750	3-gram	add_one	-45.1243
751	3-gram	add_one	-45.1243
752	3-gram	add_one	-54.1491
753	3-gram	add_one	-63.1740
754	3-gram	add_one	-54.1491
755	3-gram	add_one	-54.1491
756	3-gram	add_one	-54.1492
757	3-gram	add_one	-45.1243
758	3-gram	add_one	-63.1740
759	3-gram	add_one	-45.1243
760	3-gram	add_one	-54.1491
761	3-gram	add_one	-54.1491
762	3-gram	add_one	-45.1248
763	3-gram	add_one	-45.1243
764	3-gram	add_one	-54.1492
765	3-gram	add_one	-63.1741
766	3-gram	add_one	-45.1243
767	3-gram	add_one	-45.1246
768	3-gram	add_one	-45.1243
769	3-gram	add_one	-45.1243
770	3-gram	add_one	-54.1491
771	3-gram	add_one	-45.1243
772	3-gram	add_one	-63.1740
773	3-gram	add_one	-54.1492
774	3-gram	add_one	-54.1497
775	3-gram	add_one	-45.1243
776	3-gram	add_one	-54.1491
777	3-gram	add_one	-45.1243
778	3-gram	add_one	-54.1492
779	3-gram	add_one	-54.1491
780	3-gram	add_one	-54.1491
781	3-gram	add_one	-45.1243
782	3-gram	add_one	-45.1243
783	3-gram	add_one	-54.1491
784	3-gram	add_one	-54.1492
785	3-gram	add_one	-45.1243
786	3-gram	add_one	-63.1740
787	3-gram	add_one	-45.1243
788	3-gram	add_one	-54.1491
789	3-gram	add_one	-54.1491
790	3-gram	add_one	-45.1243
791	3-gram	add_one	-54.1492
792	3-gram	add_one	-45.1243
793	3-gram	add_one	-63.1740
794	3-gram	add_one	-45.1243
795	3-gram	add_one	-45.1243
796	3-gram	add_one	-54.1491
797	3-gram	add_one	-45.1244
798	3-gram	add_one	-45.1243
799	3-gram	add_one	-45.1243
800	3-gram	add_one	-54.1491
801	3-gram	add_one	-54.1491
802	3-gram	add_one	-45.1243
803	3-gram	add_one	-45.1243
804	3-gram	add_one	-54.1491
805	3-gram	add_one	-54.1491
806	3-gram	add_one	-45.1243
807	3-gram	add_one	-54.1491
808	3-gram	add_one	-45.1243
809	3-gram	add_one	-54.1491
810	3-gram	add_one	-72.1988
811	3-gram	add_one	-54.1491
812	3-gram	add_one	-45.1246
813	3-gram	add_one	-63.1741
814	3-gram	add_one	-63.1740
815	3-gram	add_one	-45.1243
816	3-gram	add_one	-63.1740
817	3-gram	add_one	-54.1491
818	3-gram	add_one	-45.1243
819	3-gram	add_one	-45.1243
820	3-gram	add_one	-45.1246
821	3-gram	add_one	-45.1243
822	3-gram	add_one	-54.1491
823	3-gram	add_one	-45.1243
824	3-gram	add_one	-63.1740
825	3-gram	add_one	-45.1243
826	3-gram	add_one	-54.1491
827	3-gram	add_one	-45.1244
828	3-gram	add_one	-63.1740
829	3-gram	add_one	-45.1243
830	3-gram	add_one	-45.1243
831	3-gram	add_one	-45.1243
832	3-gram	add_one	-54.1491
833	3-gram	add_one	-45.1243
834	3-gram	add_one	-54.1491
835	3-gram	add_one	-45.1244
836	3-gram	add_one	-63.1740
837	3-gram	add_one	-45.1243
838	3-gram	add_one	-54.1491
839	3-gram	add_one	-45.1243
840	3-gram	add_one	-45.1243
841	3-gram	add_one	-45.1243
842	3-gram	add_one	-54.1491
843	3-gram	add_one	-54.1497
844	3-gram	add_one	-45.1243
845	3-gram	add_one	-54.1491
846	3-gram	add_one	-54.1491
847	3-gram	add_one	-63.1741
848	3-gram	add_one	-54.1491
849	3-gram	add_one	-45.1243
850	3-gram	add_one	-45.1243
851	3-gram	add_one	-63.1740
852	3-gram	add_one	-54.1491
853	3-gram	add_one	-45.1246
854	3-gram	add_one	-54.1491
855	3-gram	add_one	-45.1243
856	3-gram	add_one	-45.1243
857	3-gram	add_one	-54.1491
858	3-gram	add_one	-54.1491
859	3-gram	add_one	-63.1740
860	3-gram	add_one	-63.1740
861	3-gram	add_one	-63.1740
862	3-gram	add_one	-63.1740
863	3-gram	add_one	-45.1243
864	3-gram	add_one	-54.1492
865	3-gram	add_one	-54.1491
866	3-gram	add_one	-45.1243
867	3-gram	add_one	-63.1740
868	3-gram	add_one	-54.1491
869	3-gram	add_one	-54.1491
870	3-gram	add_one	-63.1740
871	3-gram	add_one	-54.1491
872	3-gram	add_one	-54.1497
873	3-gram	add_one	-63.1740
874	3-gram	add_one	-54.1497
875	3-gram	add_one	-63.1740
876	3-gram	add_one	-54.1492
877	3-gram	add_one	-54.1491
878	3-gram	add_one	-45.1243
879	3-gram	add_one	-54.1492
880	3-gram	add_one	-54.1491
881	3-gram	add_one	-63.1740
882	3-gram	add_one	-63.1740
883	3-gram	add_one	-54.1491
884	3-gram	add_one	-45.1243
885	3-gram	add_one	-45.1243
886	3-gram	add_one	-54.1491
887	3-gram	add_one	-45.1243
888	3-gram	add_one	-63.1740
889	3-gram	add_one	-45.1243
890	3-gram	add_one	-45.1243
891	3-gram	add_one	-45.1243
892	3-gram	add_one	-63.1741
893	3-gram	add_one	-45.1243
894	3-gram	add_one	-54.1491
895	3-gram	add_one	-63.1740
896	3-gram	add_one	-45.1243
897	3-gram	add_one	-54.1491
898	3-gram	add_one	-45.1243
899	3-gram	add_one	-54.1491
900	3-gram	add_one	-54.1491
901	3-gram	add_one	-54.1491
902	3-gram	add_one	-72.1988
903	3-gram	add_one	-63.1740
904	3-gram	add_one	-45.1244
905	3-gram	add_one	-54.1491
906	3-gram	add_one	-63.1740
907	3-gram	add_one	-54.1492
908	3-gram	add_one	-45.1243
909	3-gram	add_one	-54.1491
910	3-gram	add_one	-45.1243
911	3-gram	add_one	-45.1243
912	3-gram	add_one	-63.1740
913	3-gram	add_one	-45.1248
914	3-gram	add_one	-45.1243
915	3-gram	add_one	-54.1492
916	3-gram	add_one	-45.1243
917	3-gram	add_one	-45.1243
918	3-gram	add_one	-54.1491
919	3-gram	add_one	-45.1243
920	3-gram	add_one	-45.1244
921	3-gram	add_one	-45.1243
922	3-gram	add_one	-63.1740
923	3-gram	add_one	-45.1243
924	3-gram	add_one	-54.1491
925	3-gram	add_one	-54.1491
926	3-gram	add_one	-54.1491
927	3-gram	add_one	-54.1491
928	3-gram	add_one	-54.1492
929	3-gram	add_one	-54.1497
930	3-gram	add_one	-54.1491
931	3-gram	add_one	-45.1243
932	3-gram	add_one	-45.1244
933	3-gram	add_one	-54.1491
934	3-gram	add_one	-54.1492
935	3-gram	add_one	-45.1243
936	3-gram	add_one	-54.1491
937	3-gram	add_one	-45.1243
938	3-gram	add_one	-54.1491
939	3-gram	add_one	-45.1244
940	3-gram	add_one	-54.1491
941	3-gram	add_one	-45.1254
942	3-gram	add_one	-45.1243
943	3-gram	add_one	-63.1740
944	3-gram	add_one	-63.1741
945	3-gram	add_one	-54.1492
946	3-gram	add_one	-63.1741
947	3-gram	add_one	-45.1243
948	3-gram	add_one	-45.1244
949	3-gram	add_one	-45.1243
950	3-gram	add_one	-63.1741
951	3-gram	add_one	-54.1491
952	3-gram	add_one	-54.1492
953	3-gram	add_one	-63.1740
954	3-gram	add_one	-54.1492
955	3-gram	add_one	-45.1243
956	3-gram	add_one	-45.1243
957	3-gram	add_one	-45.1243
958	3-gram	add_one	-63.1740
959	3-gram	add_one	-45.1243
960	3-gram	add_one	-63.1740
961	3-gram	add_one	-45.1243
962	3-gram	add_one	-45.1243
963	3-gram	add_one	-45.1243
964	3-gram	add_one	-45.1243
965	3-gram	add_one	-54.1492
966	3-gram	add_one	-45.1243
967	3-gram	add_one	-45.1243
968	3-gram	add_one	-54.1491
969	3-gram	add_one	-45.1243
970	3-gram	add_one	-54.1491
971	3-gram	add_one	-54.1491
972	3-gram	add_one	-45.1244
973	3-gram	add_one	-63.1740
974	3-gram	add_one	-45.1243
975	3-gram	add_one	-45.1243
976	3-gram	add_one	-54.1497
977	3-gram	add_one	-54.1492
978	3-gram	add_one	-54.1491
979	3-gram	add_one	-45.1243
980	3-gram	add_one	-54.1491
981	3-gram	add_one	-45.1243
982	3-gram	add_one	-45.1243
983	3-gram	add_one	-54.1492
984	3-gram	add_one	-45.1243
985	3-gram	add_one	-45.1243
986	3-gram	add_one	-54.1491
987	3-gram	add_one	-63.1741
988	3-gram	add_one	-45.1244
989	3-gram	add_one	-45.1244
990	3-gram	add_one	-63.1740
991	3-gram	add_one	-45.1243
992	3-gram	add_one	-45.1243
993	3-gram	add_one	-63.1740
994	3-gram	add_one	-45.1245
995	3-gram	add_one	-45.1243
996	3-gram	add_one	-54.1491
997	3-gram	add_one	-63.1740
998	3-gram	add_one	-63.1740
999	3-gram	add_one	-45.1243
1000	3-gram	add_one	-54.1492
1	3-gram	add_k	-45.1247
2	3-gram	add_k	-45.1243
3	3-gram	add_k	-63.1740
4	3-gram	add_k	-54.1491
5	3-gram	add_k	-54.1491
6	3-gram	add_k	-45.1247
7	3-gram	add_k	-54.1495
8	3-gram	add_k	-45.1243
9	3-gram	add_k	-54.1495
10	3-gram	add_k	-54.1491
11	3-gram	add_k	-45.1243
12	3-gram	add_k	-54.1491
13	3-gram	add_k	-45.1243
14	3-gram	add_k	-63.1740
15	3-gram	add_k	-45.1259
16	3-gram	add_k	-45.1243
17	3-gram	add_k	-45.1243
18	3-gram	add_k	-54.1491
19	3-gram	add_k	-54.1491
20	3-gram	add_k	-45.1243
21	3-gram	add_k	-54.1491
22	3-gram	add_k	-45.1243
23	3-gram	add_k	-54.1491
24	3-gram	add_k	-54.1491
25	3-gram	add_k	-54.1491
26	3-gram	add_k	-45.1243
27	3-gram	add_k	-45.1243
28	3-gram	add_k	-45.1243
29	3-gram	add_k	-45.1247
30	3-gram	add_k	-63.1740
31	3-gram	add_k	-45.1243
32	3-gram	add_k	-54.1491
33	3-gram	add_k	-63.1744
34	3-gram	add_k	-54.1491
35	3-gram	add_k	-54.1495
36	3-gram	add_k	-45.1247
37	3-gram	add_k	-54.1491
38	3-gram	add_k	-45.1243
39	3-gram	add_k	-45.1243
40	3-gram	add_k	-45.1259
41	3-gram	add_k	-54.1491
42	3-gram	add_k	-63.1744
43	3-gram	add_k	-54.1491
44	3-gram	add_k	-45.1243
45	3-gram	add_k	-54.1491
46	3-gram	add_k	-63.1740
47	3-gram	add_k	-45.1243
48	3-gram	add_k	-63.1740
49	3-gram	add_k	-45.1243
50	3-gram	add_k	-63.1740
51	3-gram	add_k	-54.1491
52	3-gram	add_k	-54.1491
53	3-gram	add_k	-63.1740
54	3-gram	add_k	-45.1243
55	3-gram	add_k	-54.1491
56	3-gram	add_k	-54.1495
57	3-gram	add_k	-54.1491
58	3-gram	add_k	-45.1243
59	3-gram	add_k	-54.1491
60	3-gram	add_k	-45.1243
61	3-gram	add_k	-45.1255
62	3-gram	add_k	-45.1243
63	3-gram	add_k	-45.1243
64	3-gram	add_k	-63.1740
65	3-gram	add_k	-45.1243
66	3-gram	add_k	-45.1243
67	3-gram	add_k	-45.1243
68	3-gram	add_k	-45.1251
69	3-gram	add_k	-63.1740
70	3-gram	add_k	-45.1243
71	3-gram	add_k	-45.1243
72	3-gram	add_k	-63.1740
73	3-gram	add_k	-45.1259
74	3-gram	add_k	-45.1247
75	3-gram	add_k	-45.1243
76	3-gram	add_k	-54.1491
77	3-gram	add_k	-45.1243
78	3-gram	add_k	-45.1243
79	3-gram	add_k	-45.1243
80	3-gram	add_k	-63.1740
81	3-gram	add_k	-54.1491
